#,"Date Time, GMT-07:00","Wind Direction, ø (LGR S/N: 10538076, SEN S/N: 10515877)","Voltage, V (LGR S/N: 10538076, SEN S/N: 10519786)","Current, mA (LGR S/N: 10538076, SEN S/N: 10519786)","Temp, °F (LGR S/N: 10538076, SEN S/N: 10540370)","RH, % (LGR S/N: 10538076, SEN S/N: 10540370)"
13809,9/7/2021 6:36,60.4,2.528,0,44.674,49.7
13810,9/7/2021 6:46,60.4,2.528,0,44.719,51.6
13811,9/7/2021 6:56,60.4,2.528,0,44.991,50.7
13812,9/7/2021 7:06,60.4,2.5331,0,45.172,50.9
13813,9/7/2021 7:16,60.4,2.528,0,45.579,51.7
13814,9/7/2021 7:26,60.4,2.5229,0,45.986,52.3
13815,9/7/2021 7:36,60.4,2.5331,0,46.841,53.5
13816,9/7/2021 7:46,60.4,2.5331,0,47.557,56.3
13817,9/7/2021 7:56,60.4,2.5331,0,48.272,58.4
13818,9/7/2021 8:06,60.4,2.5331,0,49.294,58.6
13819,9/7/2021 8:16,60.4,2.5433,0,50.18,59.4
13820,9/7/2021 8:26,60.4,2.5433,0,51.413,58.4
13821,9/7/2021 8:36,60.4,2.5433,0,52.903,55.3
13822,9/7/2021 8:46,60.4,2.5484,0,55.733,50.5
13823,9/7/2021 8:56,60.4,2.5433,0,57.074,43.5
13824,9/7/2021 9:06,60.4,2.5433,0,57.722,41
13825,9/7/2021 9:16,60.4,2.5433,0,59.959,38.9
13826,9/7/2021 9:26,60.4,2.5484,0,61.462,39.2
13827,9/7/2021 9:36,60.4,2.5484,0,63.048,39
13828,9/7/2021 9:46,61.8,2.5535,0,63.475,38
13829,9/7/2021 9:56,63.2,2.5586,0,65.059,37.6
13830,9/7/2021 10:06,71.6,2.5688,0,66.429,35.9
13831,9/7/2021 10:16,81.4,2.5688,0,66.943,33.1
13832,9/7/2021 10:26,81.4,2.5688,0,67.757,32.3
13833,9/7/2021 10:36,81.4,2.5637,0,68.356,32.3
13834,9/7/2021 10:46,81.4,2.5535,0,68.913,32.3
13835,9/7/2021 10:56,81.4,2.5637,0,69.643,32.2
13836,9/7/2021 11:06,122.1,2.5586,0,70.587,32
13837,9/7/2021 11:16,160,2.5586,0,71.361,31.3
13838,9/7/2021 11:26,172.7,2.5127,0,71.704,30
13839,9/7/2021 11:36,183.9,2.4567,0,72.523,29.9
13840,9/7/2021 11:46,182.5,2.4516,0,72.264,29.1
13841,9/7/2021 11:56,178.3,2.4465,0,73.213,28.7
13842,9/7/2021 12:06,176.9,2.4414,0,74.899,27.9
13843,9/7/2021 12:16,151.6,2.4516,0,74.381,26.3
13844,9/7/2021 12:26,154.4,2.421,0,74.206,26.4
13845,9/7/2021 12:36,154.4,2.472,0,75.551,26.9
13846,9/7/2021 12:46,154.4,2.4771,0,75.898,26.6
13847,9/7/2021 12:56,154.4,2.5331,0,74.554,27.4
13848,9/7/2021 13:06,154.4,2.5382,0,75.463,27.8
13849,9/7/2021 13:16,154.4,2.5535,0,76.246,27.5
13850,9/7/2021 13:26,154.4,2.5535,0,76.725,27.1
13851,9/7/2021 13:36,155.8,2.5484,0,76.507,26.6
13852,9/7/2021 13:46,119.3,2.5433,0,76.942,25.8
13853,9/7/2021 13:56,109.5,2.5433,0,76.419,25.4
13854,9/7/2021 14:06,117.9,2.5433,0,76.811,25.4
13855,9/7/2021 14:16,117.9,2.5484,0,77.203,25.5
13856,9/7/2021 14:26,172.7,2.5433,0,77.945,25.9
13857,9/7/2021 14:36,212,2.5331,0,77.859,25
13858,9/7/2021 14:46,115.1,2.5637,0,77.464,25.5
13859,9/7/2021 14:56,15.4,2.528,0,78.121,25.7
13860,9/7/2021 15:06,355.2,2.5127,0,78.471,25.8
13861,9/7/2021 15:16,12.6,2.528,0,77.902,25.5
13862,9/7/2021 15:26,129.2,2.528,0,77.859,25.7
13863,9/7/2021 15:36,129.2,2.5382,0,77.203,26
13864,9/7/2021 15:46,130.6,2.528,0,77.639,25.5
13865,9/7/2021 15:56,139,2.5127,0,77.553,25.5
13866,9/7/2021 16:06,139,2.5229,0,76.768,25.6
13867,9/7/2021 16:16,139,2.5178,0,76.636,26
13868,9/7/2021 16:26,139,2.528,0,76.289,26.7
13869,9/7/2021 16:36,139,2.5484,0,75.333,26.7
13870,9/7/2021 16:46,139,2.5433,0,75.247,27.6
13871,9/7/2021 16:56,139,2.5433,0,75.247,27.8
13872,9/7/2021 17:06,139,2.5382,0,74.683,27.6
13873,9/7/2021 17:16,139,2.5433,0,73.861,27.5
13874,9/7/2021 17:26,139,2.5382,0,73.126,27.6
13875,9/7/2021 17:36,139,2.5433,0,72.221,28.2
13876,9/7/2021 17:46,139,2.5331,0,71.447,28.2
13877,9/7/2021 17:56,139,2.5433,0,70.673,28.8
13878,9/7/2021 18:06,139,2.5535,0,70.416,29.6
13879,9/7/2021 18:16,139,2.5433,0,70.072,29.9
13880,9/7/2021 18:26,139,2.5484,0,69.471,30.4
13881,9/7/2021 18:36,139,2.5331,0,68.614,31.7
13882,9/7/2021 18:46,139,2.5382,0,67.242,32.9
13883,9/7/2021 18:56,139,2.5433,0,65.574,33.4
13884,9/7/2021 19:06,139,2.5484,0,64.375,35.3
13885,9/7/2021 19:16,139,2.5484,0,63.048,35.3
13886,9/7/2021 19:26,139,2.5229,0,62.019,36.2
13887,9/7/2021 19:36,139,2.5076,0,60.991,37.8
13888,9/7/2021 19:46,139,2.5433,0,59.959,38.6
13889,9/7/2021 19:56,139,2.5433,0,59.272,39.4
13890,9/7/2021 20:06,139,2.5025,0,58.971,39.9
13891,9/7/2021 20:16,139,2.5076,0,58.626,40
13892,9/7/2021 20:26,139,2.5076,0,58.498,40.4
13893,9/7/2021 20:36,139,2.472,0,57.765,41.4
13894,9/7/2021 20:46,137.6,2.421,0,57.765,42.3
13895,9/7/2021 20:56,137.6,2.4516,0,57.807,42
13896,9/7/2021 21:06,109.5,2.4363,0,57.247,42.8
13897,9/7/2021 21:16,5.6,2.4312,0,57.376,42.9
13898,9/7/2021 21:26,5.6,2.4363,0,57.376,43.1
13899,9/7/2021 21:36,5.6,2.4414,0,56.988,43.4
13900,9/7/2021 21:46,5.6,2.4108,0,56.512,44.1
13901,9/7/2021 21:56,5.6,2.3547,0,56.165,44.8
13902,9/7/2021 22:06,5.6,2.37,0,56.079,45.6
13903,9/7/2021 22:16,5.6,2.3751,0,56.079,46
13904,9/7/2021 22:26,5.6,2.3853,0,56.079,46.4
13905,9/7/2021 22:36,5.6,2.4006,0,56.599,46.3
13906,9/7/2021 22:46,5.6,2.3904,0,57.506,45.7
13907,9/7/2021 22:56,5.6,2.4057,0,57.376,44.6
13908,9/7/2021 23:06,5.6,2.3955,0,55.429,47.2
13909,9/7/2021 23:16,5.6,2.421,0,55.256,47.9
13910,9/7/2021 23:26,5.6,2.421,0,54.995,48.3
13911,9/7/2021 23:36,5.6,2.37,0,55.038,48.3
13912,9/7/2021 23:46,5.6,2.3751,0,55.256,47.7
13913,9/7/2021 23:56,5.6,2.3802,0,55.081,47.8
13914,9/8/2021 0:06,5.6,2.4006,0,55.515,47.2
13915,9/8/2021 0:16,5.6,2.4006,0,54.995,47.6
13916,9/8/2021 0:26,5.6,2.4006,0,54.343,49.1
13917,9/8/2021 0:36,5.6,2.3853,0,54.734,47.6
13918,9/8/2021 0:46,5.6,2.3955,0,54.516,47.8
13919,9/8/2021 0:56,5.6,2.3904,0,54.865,46.8
13920,9/8/2021 1:06,5.6,2.37,0,55.081,45.9
13921,9/8/2021 1:16,5.6,2.3649,0,54.995,46
13922,9/8/2021 1:26,5.6,2.3598,0,55.081,45.9
13923,9/8/2021 1:36,5.6,2.3853,0,54.952,46.5
13924,9/8/2021 1:46,5.6,2.3853,0,54.995,45.4
13925,9/8/2021 1:56,5.6,2.3802,0,55.038,45.4
13926,9/8/2021 2:06,5.6,2.3853,0,54.952,46
13927,9/8/2021 2:16,5.6,2.3904,0,54.995,45.7
13928,9/8/2021 2:26,5.6,2.3802,0,55.038,45.8
13929,9/8/2021 2:36,5.6,2.3853,0,55.168,45.6
13930,9/8/2021 2:46,5.6,2.37,0,55.168,45.7
13931,9/8/2021 2:56,5.6,2.3344,0,55.256,45.7
13932,9/8/2021 3:06,5.6,2.4006,0,55.602,45.3
13933,9/8/2021 3:16,5.6,2.4108,0,55.429,45.1
13934,9/8/2021 3:26,5.6,2.4006,0,55.168,44.8
13935,9/8/2021 3:36,5.6,2.4159,0,55.472,44.7
13936,9/8/2021 3:46,5.6,2.4006,0,55.342,44.6
13937,9/8/2021 3:56,5.6,2.4108,0,55.515,44
13938,9/8/2021 4:06,5.6,2.4006,0,56.035,43.1
13939,9/8/2021 4:16,5.6,2.4414,0,56.642,42.4
13940,9/8/2021 4:26,5.6,2.4465,0,57.506,41.5
13941,9/8/2021 4:36,5.6,2.4312,0,57.204,41.8
13942,9/8/2021 4:46,5.6,2.4057,0,56.858,42.6
13943,9/8/2021 4:56,5.6,2.4414,0,56.772,42.3
13944,9/8/2021 5:06,5.6,2.4516,0,56.383,42.6
13945,9/8/2021 5:16,5.6,2.4414,0,56.035,43.3
13946,9/8/2021 5:26,5.6,2.4414,0,55.472,43.7
13947,9/8/2021 5:36,5.6,2.4414,0,55.213,45
13948,9/8/2021 5:46,5.6,2.4363,0,55.081,45.9
13949,9/8/2021 5:56,5.6,2.4465,0,55.038,46.5
13950,9/8/2021 6:06,5.6,2.4363,0,56.122,44.2
13951,9/8/2021 6:16,5.6,2.4516,0,56.426,42.6
13952,9/8/2021 6:26,5.6,2.4363,0,56.728,41.8
13953,9/8/2021 6:36,5.6,2.4465,0,56.685,42.5
13954,9/8/2021 6:46,5.6,2.4363,0,56.685,42.2
13955,9/8/2021 6:56,5.6,2.4414,0,56.426,42.4
13956,9/8/2021 7:06,5.6,2.4363,0,57.031,41.3
13957,9/8/2021 7:16,5.6,2.4363,0,58.066,40.3
13958,9/8/2021 7:26,5.6,2.4465,0,57.117,41.7
13959,9/8/2021 7:36,5.6,2.4363,0,56.988,43.4
13960,9/8/2021 7:46,336.9,2.4567,0,58.626,42.3
13961,9/8/2021 7:56,338.3,2.4414,0,56.122,49.5
13962,9/8/2021 8:06,35.1,2.4516,0,55.256,55.9
13963,9/8/2021 8:16,74.4,2.4465,0,53.733,63.6
13964,9/8/2021 8:26,74.4,2.4414,0,52.466,72
13965,9/8/2021 8:36,74.4,2.4516,0,52.947,74
13966,9/8/2021 8:46,74.4,2.4669,0,54.255,71.8
13967,9/8/2021 8:56,74.4,2.472,0,56.295,63.2
13968,9/8/2021 9:06,73,2.4822,0,57.333,57.7
13969,9/8/2021 9:16,73,2.4822,0,58.626,55.1
13970,9/8/2021 9:26,106.7,2.4873,0,59.315,53.4
13971,9/8/2021 9:36,216.2,2.4822,0,60.346,52.2
13972,9/8/2021 9:46,216.2,2.4873,0,60.346,50.8
13973,9/8/2021 9:56,216.2,2.4924,0,61.59,48.5
13974,9/8/2021 10:06,217.6,2.4975,0,62.533,47.2
13975,9/8/2021 10:16,217.6,2.5127,0,62.834,45.5
13976,9/8/2021 10:26,217.6,2.5127,0,63.648,44.3
13977,9/8/2021 10:36,217.6,2.5076,0,63.518,43.3
13978,9/8/2021 10:46,217.6,2.5178,0,63.39,43.1
13979,9/8/2021 10:56,217.6,2.5127,0,63.005,44.3
13980,9/8/2021 11:06,217.6,2.5127,0,63.048,45.9
13981,9/8/2021 11:16,217.6,2.5178,0,62.062,47.6
13982,9/8/2021 11:26,217.6,2.5127,0,61.119,49.3
13983,9/8/2021 11:36,217.6,2.5178,0,60.174,50.1
13984,9/8/2021 11:46,237.3,2.5127,0,59.529,49.6
13985,9/8/2021 11:56,311.7,2.528,0,59.272,49.7
13986,9/8/2021 12:06,209.2,2.5331,0,59.486,49
13987,9/8/2021 12:16,63.2,2.5229,0,59.229,49.6
13988,9/8/2021 12:26,200.8,2.5382,0,58.842,51.6
13989,9/8/2021 12:36,220.4,2.5382,0,58.626,52.7
13990,9/8/2021 12:46,220.4,2.5484,0,58.842,53
13991,9/8/2021 12:56,12.6,2.5433,0,59.229,53.1
13992,9/8/2021 13:06,14,2.5433,0,59.056,53.2
13993,9/8/2021 13:16,14,2.5433,0,59.142,53.9
13994,9/8/2021 13:26,14,2.5484,0,59.445,54.2
13995,9/8/2021 13:36,14,2.5382,0,60.433,53.6
13996,9/8/2021 13:46,14,2.5127,0,60.948,52.9
13997,9/8/2021 13:56,39.3,2.5076,0,60.517,53
13998,9/8/2021 14:06,64.6,2.4975,0,61.119,53.2
13999,9/8/2021 14:16,61.8,2.4975,0,62.319,52.5
14000,9/8/2021 14:26,61.8,2.4924,0,62.276,51.8
14001,9/8/2021 14:36,96.9,2.4924,0,61.804,51.5
14002,9/8/2021 14:46,127.8,2.4975,0,64.033,50.4
14003,9/8/2021 14:56,196.5,2.4975,0,66.429,47.2
14004,9/8/2021 15:06,171.3,2.5076,0,67.456,45
14005,9/8/2021 15:16,161.5,2.5025,0,64.632,44.7
14006,9/8/2021 15:26,77.2,2.4924,0,63.99,46.5
14007,9/8/2021 15:36,56.2,2.4975,0,63.048,48
14008,9/8/2021 15:46,56.2,2.4924,0,62.834,49
14009,9/8/2021 15:56,44.9,2.4924,0,63.133,49
14010,9/8/2021 16:06,11.2,2.4873,0,63.433,48.8
14011,9/8/2021 16:16,206.4,2.4975,0,64.503,48.1
14012,9/8/2021 16:26,206.4,2.5025,0,65.658,46.9
14013,9/8/2021 16:36,207.8,2.4924,0,64.546,46.1
14014,9/8/2021 16:46,207.8,2.4975,0,65.403,46.6
14015,9/8/2021 16:56,207.8,2.4924,0,63.604,46.9
14016,9/8/2021 17:06,207.8,2.4924,0,63.732,48.1
14017,9/8/2021 17:16,28.1,2.4924,0,61.59,49.1
14018,9/8/2021 17:26,315.9,2.4873,0,61.248,51
14019,9/8/2021 17:36,259.7,2.4873,0,60.647,51.8
14020,9/8/2021 17:46,258.3,2.4873,0,59.83,52.3
14021,9/8/2021 17:56,259.7,2.4822,0,59.185,54
14022,9/8/2021 18:06,154.4,2.4873,0,58.411,54.6
14023,9/8/2021 18:16,162.9,2.4873,0,58.239,55.8
14024,9/8/2021 18:26,162.9,2.5025,0,58.325,55.6
14025,9/8/2021 18:36,165.7,2.5127,0,57.85,55.8
14026,9/8/2021 18:46,165.7,2.5076,0,57.204,57.2
14027,9/8/2021 18:56,165.7,2.4975,0,56.556,58.2
14028,9/8/2021 19:06,39.3,2.5076,0,55.992,59.8
14029,9/8/2021 19:16,39.3,2.5076,0,55.558,61.1
14030,9/8/2021 19:26,39.3,2.5127,0,54.909,62.1
14031,9/8/2021 19:36,39.3,2.5076,0,53.602,63.3
14032,9/8/2021 19:46,39.3,2.5076,0,51.764,65.5
14033,9/8/2021 19:56,39.3,2.5178,0,50.841,67.9
14034,9/8/2021 20:06,39.3,2.528,0,50.4,69.9
14035,9/8/2021 20:16,39.3,2.5178,0,49.649,70.6
14036,9/8/2021 20:26,39.3,2.5076,0,49.516,71.5
14037,9/8/2021 20:36,39.3,2.4771,0,49.161,71.7
14038,9/8/2021 20:46,39.3,2.5025,0,48.227,74
14039,9/8/2021 20:56,39.3,2.4822,0,47.871,75
14040,9/8/2021 21:06,39.3,2.5076,0,47.557,76.3
14041,9/8/2021 21:16,39.3,2.4006,0,47.289,77.4
14042,9/8/2021 21:26,39.3,2.4873,0,47.064,77.7
14043,9/8/2021 21:36,39.3,2.4363,0,46.706,77.5
14044,9/8/2021 21:46,39.3,2.4975,0,45.941,79
14045,9/8/2021 21:56,39.3,2.3904,0,45.579,80.3
14046,9/8/2021 22:06,39.3,2.4822,0,45.489,80.9
14047,9/8/2021 22:16,39.3,2.3802,0,45.534,81
14048,9/8/2021 22:26,39.3,2.4057,0,45.399,80.9
14049,9/8/2021 22:36,39.3,2.3955,0,45.307,82
14050,9/8/2021 22:46,39.3,2.3598,0,44.764,82.3
14051,9/8/2021 22:56,39.3,2.3853,0,44.492,82.5
14052,9/8/2021 23:06,39.3,2.3649,0,44.4,83.5
14053,9/8/2021 23:16,39.3,2.3598,0,44.4,84
14054,9/8/2021 23:26,39.3,2.5229,0,44.537,85.1
14055,9/8/2021 23:36,39.3,2.4975,0,45.851,85.7
14056,9/8/2021 23:46,37.9,2.528,0,46.661,84.2
14057,9/8/2021 23:56,37.9,2.5484,0,47.334,83.1
14058,9/9/2021 0:06,39.3,2.5484,0,47.871,81.7
14059,9/9/2021 0:16,103.9,2.5637,0,48.137,80.8
14060,9/9/2021 0:26,109.5,2.5739,0,47.557,80.5
14061,9/9/2021 0:36,95.5,2.528,0,46.974,80.9
14062,9/9/2021 0:46,80,2.6045,0,45.714,80.9
14063,9/9/2021 0:56,80,2.5994,0,44.809,82.5
14064,9/9/2021 1:06,80,2.5484,0,44.719,84
14065,9/9/2021 1:16,80,2.6147,0,44.537,84.6
14066,9/9/2021 1:26,80,2.6096,0,44.355,84.8
14067,9/9/2021 1:36,80,2.579,0,43.99,85.4
14068,9/9/2021 1:46,80,2.6198,0,43.9,85.8
14069,9/9/2021 1:56,80,2.5637,0,43.945,86.5
14070,9/9/2021 2:06,80,2.6096,0,43.99,86.5
14071,9/9/2021 2:16,80,2.5892,0,43.9,86.8
14072,9/9/2021 2:26,80,2.6147,0,43.808,87
14073,9/9/2021 2:36,80,2.6045,0,43.853,87.5
14074,9/9/2021 2:46,80,2.6198,0,43.853,87.9
14075,9/9/2021 2:56,80,2.6198,0,43.396,88.6
14076,9/9/2021 3:06,80,2.5943,0,43.214,90.1
14077,9/9/2021 3:16,80,2.6096,0,44.037,90.5
14078,9/9/2021 3:26,80,2.5484,0,44.445,88.7
14079,9/9/2021 3:36,80,2.5688,0,43.808,88.6
14080,9/9/2021 3:46,80,2.579,0,44.082,89.2
14081,9/9/2021 3:56,80,2.5484,0,43.945,90.1
14082,9/9/2021 4:06,80,2.4822,0,44.127,90.1
14083,9/9/2021 4:16,80,2.5025,0,44.31,89.8
14084,9/9/2021 4:26,80,2.5127,0,44.674,89.4
14085,9/9/2021 4:36,80,2.5025,0,44.674,90.3
14086,9/9/2021 4:46,80,2.4975,0,44.946,90.2
14087,9/9/2021 4:56,80,2.5127,0,45.082,89.7
14088,9/9/2021 5:06,80,2.5178,0,45.172,89.5
14089,9/9/2021 5:16,80,2.5178,0,45.399,89
14090,9/9/2021 5:26,80,2.4924,0,45.307,88.8
14091,9/9/2021 5:36,80,2.528,0,44.856,88.6
14092,9/9/2021 5:46,80,2.5076,0,44.856,88.4
14093,9/9/2021 5:56,80,2.5331,0,44.764,88.6
14094,9/9/2021 6:06,80,2.5127,0,44.627,89.3
14095,9/9/2021 6:16,80,2.5229,0,44.946,89.6
14096,9/9/2021 6:26,80,2.4516,0,44.856,90.2
14097,9/9/2021 6:36,80,2.5382,0,44.991,89.8
14098,9/9/2021 6:46,80,2.5382,0,45.127,90.2
14099,9/9/2021 6:56,80,2.4873,0,45.806,89.1
14100,9/9/2021 7:06,80,2.5076,0,46.301,88.1
14101,9/9/2021 7:16,80,2.5382,0,46.391,87.1
14102,9/9/2021 7:26,80,2.4516,0,46.211,86.1
14103,9/9/2021 7:36,80,2.4567,0,46.166,86
14104,9/9/2021 7:46,80,2.4822,0,46.526,85.8
14105,9/9/2021 7:56,80,2.4771,0,47.244,85.2
14106,9/9/2021 8:06,80,2.4771,0,47.602,85.3
14107,9/9/2021 8:16,80,2.4771,0,48.315,85.8
14108,9/9/2021 8:26,80,2.4363,0,49.204,85.8
14109,9/9/2021 8:36,80,2.5178,0,50.752,85.3
14110,9/9/2021 8:46,80,2.5178,0,51.633,83.7
14111,9/9/2021 8:56,80,2.528,0,53.776,80.3
14112,9/9/2021 9:06,80,2.528,0,54.255,76.6
14113,9/9/2021 9:16,80,2.5178,0,55.472,73.5
14114,9/9/2021 9:26,80,2.528,0,57.506,67.8
14115,9/9/2021 9:36,80,2.4975,0,59.659,65
14116,9/9/2021 9:46,80,2.5127,0,60.904,60.8
14117,9/9/2021 9:56,80,2.4924,0,61.547,59.1
14118,9/9/2021 10:06,80,2.5331,0,62.919,57.6
14119,9/9/2021 10:16,80,2.4822,0,63.518,55.9
14120,9/9/2021 10:26,80,2.5076,0,64.247,54.7
14121,9/9/2021 10:36,80,2.4771,0,64.632,53.1
14122,9/9/2021 10:46,80,2.4822,0,66.173,50.6
14123,9/9/2021 10:56,80,2.4822,0,66.729,49.1
14124,9/9/2021 11:06,81.4,2.4924,0,67.798,45.8
14125,9/9/2021 11:16,81.4,2.5025,0,69.042,42.4
14126,9/9/2021 11:26,81.4,2.4822,0,69.256,39.5
14127,9/9/2021 11:36,81.4,2.5127,0,69.386,39.3
14128,9/9/2021 11:46,40.7,2.5127,0,69.814,39.6
14129,9/9/2021 11:56,314.5,2.4873,0,69.514,37.6
14130,9/9/2021 12:06,314.5,2.4312,0,68.443,37.4
14131,9/9/2021 12:16,314.5,2.421,0,67.798,38.1
14132,9/9/2021 12:26,290.6,2.472,0,69.728,38.5
14133,9/9/2021 12:36,175.5,2.4414,0,69.858,37.6
14134,9/9/2021 12:46,169.9,2.4414,0,71.834,36.5
14135,9/9/2021 12:56,124.9,2.4159,0,72.567,36
14136,9/9/2021 13:06,105.3,2.4465,0,72.178,35.1
14137,9/9/2021 13:16,182.5,2.3853,0,73.429,35
14138,9/9/2021 13:26,220.4,2.4057,0,72.869,30.9
14139,9/9/2021 13:36,174.1,2.4414,0,72.264,28.7
14140,9/9/2021 13:46,174.1,2.421,0,71.231,30.7
14141,9/9/2021 13:56,174.1,2.4159,0,72.955,30.9
14142,9/9/2021 14:06,164.3,2.4108,0,72.826,29.6
14143,9/9/2021 14:16,78.6,2.4108,0,73.818,29.1
14144,9/9/2021 14:26,78.6,2.4465,0,74.467,27.6
14145,9/9/2021 14:36,78.6,2.4057,0,71.877,28.5
14146,9/9/2021 14:46,78.6,2.3598,0,72.264,29.8
14147,9/9/2021 14:56,78.6,2.4312,0,70.759,30.3
14148,9/9/2021 15:06,78.6,2.4159,0,70.716,32.2
14149,9/9/2021 15:16,78.6,2.4261,0,71.19,31.8
14150,9/9/2021 15:26,78.6,2.4618,0,70.158,32.7
14151,9/9/2021 15:36,78.6,2.4669,0,69.643,33.9
14152,9/9/2021 15:46,78.6,2.4618,0,71.447,34.8
14153,9/9/2021 15:56,78.6,2.4465,0,70.115,34.9
14154,9/9/2021 16:06,78.6,2.4465,0,69.17,36
14155,9/9/2021 16:16,78.6,2.421,0,68.527,38.4
14156,9/9/2021 16:26,78.6,2.4414,0,69.6,38.1
14157,9/9/2021 16:36,78.6,2.4159,0,68.956,37
14158,9/9/2021 16:46,78.6,2.4261,0,69.17,37.9
14159,9/9/2021 16:56,47.7,2.472,0,69.6,37.1
14160,9/9/2021 17:06,313.1,2.4822,0,68.698,37.4
14161,9/9/2021 17:16,307.5,2.4465,0,68.142,38.3
14162,9/9/2021 17:26,331.3,2.421,0,67.028,38.1
14163,9/9/2021 17:36,341.2,2.4363,0,66.6,40
14164,9/9/2021 17:46,341.2,2.4465,0,66.729,40.3
14165,9/9/2021 17:56,341.2,2.4108,0,66.9,40
14166,9/9/2021 18:06,341.2,2.4414,0,66.429,39.9
14167,9/9/2021 18:16,341.2,2.4465,0,65.872,40.4
14168,9/9/2021 18:26,341.2,2.4465,0,65.145,41.5
14169,9/9/2021 18:36,341.2,2.4363,0,64.074,43.8
14170,9/9/2021 18:46,341.2,2.4108,0,62.406,45.5
14171,9/9/2021 18:56,341.2,2.4363,0,61.633,47
14172,9/9/2021 19:06,341.2,2.4465,0,60.046,48.4
14173,9/9/2021 19:16,341.2,2.4363,0,58.885,50.8
14174,9/9/2021 19:26,341.2,2.4363,0,57.85,52
14175,9/9/2021 19:36,341.2,2.4108,0,57.679,52.6
14176,9/9/2021 19:46,341.2,2.3955,0,57.506,51.9
14177,9/9/2021 19:56,341.2,2.3853,0,57.16,52.2
14178,9/9/2021 20:06,341.2,2.421,0,57.074,52
14179,9/9/2021 20:16,341.2,2.4006,0,56.944,51.9
14180,9/9/2021 20:26,341.2,2.4057,0,56.556,51.7
14181,9/9/2021 20:36,341.2,2.3853,0,56.035,51.9
14182,9/9/2021 20:46,341.2,2.3598,0,55.647,52.6
14183,9/9/2021 20:56,341.2,2.3649,0,55.386,52.8
14184,9/9/2021 21:06,341.2,2.4057,0,55.776,52.7
14185,9/9/2021 21:16,341.2,2.4006,0,55.863,51.7
14186,9/9/2021 21:26,341.2,2.3904,0,55.647,52.1
14187,9/9/2021 21:36,341.2,2.3802,0,56.251,52.8
14188,9/9/2021 21:46,341.2,2.4057,0,55.733,53.6
14189,9/9/2021 21:56,341.2,2.3853,0,54.995,55.9
14190,9/9/2021 22:06,341.2,2.37,0,54.037,58.1
14191,9/9/2021 22:16,341.2,2.3751,0,53.908,60.1
14192,9/9/2021 22:26,341.2,2.3904,0,54.43,61.5
14193,9/9/2021 22:36,341.2,2.3853,0,54.516,62.5
14194,9/9/2021 22:46,341.2,2.3598,0,54.343,63.7
14195,9/9/2021 22:56,341.2,2.3394,0,54.169,64.7
14196,9/9/2021 23:06,341.2,2.3394,0,54.255,65.4
14197,9/9/2021 23:16,341.2,2.3445,0,53.776,65.4
14198,9/9/2021 23:26,341.2,2.3547,0,52.509,66.5
14199,9/9/2021 23:36,341.2,2.3751,0,51.633,68.1
14200,9/9/2021 23:46,341.2,2.3649,0,51.017,70.2
14201,9/9/2021 23:56,341.2,2.3547,0,50.445,71
14202,9/10/2021 0:06,341.2,2.3649,0,50.4,71.2
14203,9/10/2021 0:16,341.2,2.3649,0,49.87,72.1
14204,9/10/2021 0:26,341.2,2.3191,0,49.471,72.7
14205,9/10/2021 0:36,341.2,2.3191,0,48.628,74.2
14206,9/10/2021 0:46,341.2,2.3344,0,48.36,75.7
14207,9/10/2021 0:56,341.2,2.3904,0,48.272,75.8
14208,9/10/2021 1:06,341.2,2.3598,0,48.182,76.5
14209,9/10/2021 1:16,341.2,2.37,0,47.914,76.8
14210,9/10/2021 1:26,341.2,2.3751,0,47.781,77.4
14211,9/10/2021 1:36,341.2,2.3598,0,48.004,78.2
14212,9/10/2021 1:46,341.2,2.3751,0,48.493,77
14213,9/10/2021 1:56,341.2,2.3853,0,48.717,76.6
14214,9/10/2021 2:06,341.2,2.37,0,48.628,76.4
14215,9/10/2021 2:16,341.2,2.3191,0,48.538,76.6
14216,9/10/2021 2:26,341.2,2.3394,0,48.45,76.8
14217,9/10/2021 2:36,341.2,2.3496,0,48.538,76.7
14218,9/10/2021 2:46,341.2,2.3598,0,48.315,76.6
14219,9/10/2021 2:56,341.2,2.3598,0,48.137,76.6
14220,9/10/2021 3:06,341.2,2.37,0,47.959,77.2
14221,9/10/2021 3:16,341.2,2.37,0,48.137,76.7
14222,9/10/2021 3:26,341.2,2.3955,0,47.959,76.1
14223,9/10/2021 3:36,341.2,2.4006,0,47.691,76.7
14224,9/10/2021 3:46,341.2,2.4159,0,47.467,77.2
14225,9/10/2021 3:56,341.2,2.4057,0,47.289,77.1
14226,9/10/2021 4:06,341.2,2.4006,0,47.199,77.2
14227,9/10/2021 4:16,341.2,2.4159,0,47.244,77.1
14228,9/10/2021 4:26,341.2,2.4057,0,47.064,76.9
14229,9/10/2021 4:36,341.2,2.4006,0,46.886,75.5
14230,9/10/2021 4:46,341.2,2.4006,0,46.974,74.4
14231,9/10/2021 4:56,341.2,2.4057,0,46.974,74.3
14232,9/10/2021 5:06,341.2,2.3649,0,46.886,73.9
14233,9/10/2021 5:16,341.2,2.3802,0,46.346,74.1
14234,9/10/2021 5:26,341.2,2.4057,0,46.301,74.9
14235,9/10/2021 5:36,341.2,2.4057,0,46.481,74.5
14236,9/10/2021 5:46,341.2,2.4006,0,46.526,74
14237,9/10/2021 5:56,341.2,2.3904,0,46.346,73.9
