#,"Date Time, GMT-07:00","Voltage, V (LGR S/N: 10538075, SEN S/N: 10519785)","Current, mA (LGR S/N: 10538075, SEN S/N: 10519785)","Rain, in (LGR S/N: 10538075, SEN S/N: 10520352)","Wind Speed, mph (LGR S/N: 10538075, SEN S/N: 10539684)","Gust Speed, mph (LGR S/N: 10538075, SEN S/N: 10539684)","Wind Direction, ø (LGR S/N: 10538075, SEN S/N: 10539775)","Temp, °F (LGR S/N: 10538075, SEN S/N: 10540372)","RH, % (LGR S/N: 10538075, SEN S/N: 10540372)","Solar Radiation, W/m² (LGR S/N: 10538075, SEN S/N: 10545690)"
11387,8/21/2021 11:01,-0.1937,0,0,0,0,221.8,55.038,69.1,165.6
11388,8/21/2021 11:11,-0.1937,0,0,0,0,219,55.213,68.5,108.1
11389,8/21/2021 11:21,-0.1937,0,0,0,0,216.2,53.515,72.9,106.9
11390,8/21/2021 11:31,-0.1937,0,0,0,0,216.2,53.733,74.6,136.9
11391,8/21/2021 11:41,-0.1937,0,0,0,0,216.2,53.341,75.4,89.4
11392,8/21/2021 11:51,-0.1937,0,0,0,0,217.6,53.078,76.7,69.4
11393,8/21/2021 12:01,-0.1937,0,0,0,0,273.8,52.246,78.3,28.1
11394,8/21/2021 12:11,-0.1937,0,0,0,0,320.1,51.678,80.2,21.9
11395,8/21/2021 12:21,-0.1937,0,0,0,0,275.2,51.501,81.2,31.9
11396,8/21/2021 12:31,-0.1988,0,0,0,0,245.7,51.895,81.7,53.1
11397,8/21/2021 12:41,-0.1937,0,0,0,0,245.7,51.544,81.7,86.9
11398,8/21/2021 12:51,-0.1937,0,0,0,0,245.7,51.501,82.2,54.4
11399,8/21/2021 13:01,-0.1937,0,0,0,0,245.7,51.282,82,38.1
11400,8/21/2021 13:11,-0.1937,0,0,0,0,245.7,50.841,82.7,29.4
11401,8/21/2021 13:21,-0.1937,0,0,0,0,245.7,50.4,84.1,33.1
11402,8/21/2021 13:31,-0.1937,0,0,0,0,245.7,50.4,84.4,30.6
11403,8/21/2021 13:41,-0.1937,0,0,0,0,245.7,50.621,84.9,44.4
11404,8/21/2021 13:51,-0.1937,0,0,0,0,244.3,50.488,85.6,21.9
11405,8/21/2021 14:01,-0.1988,0,0,0,0,181.1,49.338,86.1,46.9
11406,8/21/2021 14:11,-0.1937,0,0,0,0,234.5,49.516,87.3,96.9
11407,8/21/2021 14:21,-0.1937,0,0,0,0,230.2,49.959,86.5,95.6
11408,8/21/2021 14:31,-0.1937,0,0,0,0,226,49.782,85.4,53.1
11409,8/21/2021 14:41,-0.1988,0,0,0,0,221.8,49.294,84.4,38.1
11410,8/21/2021 14:51,-0.1988,0,0,0,0,219,49.294,84.7,33.1
11411,8/21/2021 15:01,-0.1988,0,0.024,0,0,216.2,48.36,86.8,35.6
11412,8/21/2021 15:11,-0.1988,0,0.008,0,0,216.2,48.272,88.8,44.4
11413,8/21/2021 15:21,-0.1988,0,0.008,0,0,216.2,48.405,90,48.1
11414,8/21/2021 15:31,-0.1988,0,0,0,0,216.2,48.36,90.8,70.6
11415,8/21/2021 15:41,-0.1988,0,0,0,0,216.2,48.762,91,123.1
11416,8/21/2021 15:51,-0.1988,0,0.008,0,0,216.2,49.294,91.1,134.4
11417,8/21/2021 16:01,-0.1988,0,0,0,0,216.2,49.737,90.5,121.9
11418,8/21/2021 16:11,-0.1988,0,0,0,0,216.2,49.825,89.8,124.4
11419,8/21/2021 16:21,-0.1988,0,0,0,0,216.2,50.135,90.3,121.9
11420,8/21/2021 16:31,-0.1988,0,0,0,0,216.2,50.752,91,249.4
11421,8/21/2021 16:41,-0.1988,0,0,0,0,216.2,52.729,88.4,155.6
11422,8/21/2021 16:51,-0.1988,0,0,0,0,216.2,51.633,87.4,126.9
11423,8/21/2021 17:01,-0.1988,0,0,0,0,216.2,51.325,89,100.6
11424,8/21/2021 17:11,-0.1937,0,0,0,0,216.2,51.678,89.6,365.6
11425,8/21/2021 17:21,-0.1988,0,0,0,0,216.2,54.43,88.4,180.6
11426,8/21/2021 17:31,-0.1937,0,0,0,0,216.2,54.169,85.8,409.4
11427,8/21/2021 17:41,-0.1937,0,0,0,0,216.2,55.213,82,206.9
11428,8/21/2021 17:51,-0.1988,0,0,0,0,216.2,52.554,81.3,56.9
11429,8/21/2021 18:01,-0.1988,0,0,0,0,216.2,51.413,84.9,33.1
11430,8/21/2021 18:11,-0.1988,0,0,0,0,216.2,49.959,86.9,44.4
11431,8/21/2021 18:21,-0.1988,0,0,0,0,216.2,49.516,88.9,55.6
11432,8/21/2021 18:31,-0.1988,0,0,0,0,216.2,49.428,90.1,45.6
11433,8/21/2021 18:41,-0.1988,0,0,0,0,216.2,49.825,90.2,46.9
11434,8/21/2021 18:51,-0.1988,0,0,0,0,216.2,49.914,90.4,24.4
11435,8/21/2021 19:01,-0.1988,0,0,0,0,216.2,49.825,90.8,21.9
11436,8/21/2021 19:11,-0.1988,0,0,0,0,216.2,49.737,91.4,48.1
11437,8/21/2021 19:21,-0.1988,0,0,0,0,216.2,49.649,91.9,61.9
11438,8/21/2021 19:31,-0.1988,0,0,0,0,216.2,49.471,91.5,31.9
11439,8/21/2021 19:41,-0.1988,0,0,0,0,216.2,48.583,91.4,20.6
11440,8/21/2021 19:51,-0.1988,0,0,0,0,216.2,47.422,91.7,5.6
11441,8/21/2021 20:01,-0.1988,0,0,0,0,216.2,47.064,91.9,1.9
11442,8/21/2021 20:11,-0.1988,0,0,0,0,216.2,46.974,92.3,0.6
11443,8/21/2021 20:21,-0.1988,0,0,0,0,216.2,46.706,92.8,0.6
11444,8/21/2021 20:31,-0.1988,0,0,0,0,216.2,46.661,93.2,0.6
11445,8/21/2021 20:41,-0.1988,0,0,0,0,216.2,46.616,93.5,0.6
11446,8/21/2021 20:51,-0.1988,0,0,0,0,216.2,46.526,93.5,0.6
11447,8/21/2021 21:01,-0.1988,0,0,0,0,226,46.076,93.4,0.6
11448,8/21/2021 21:11,-0.1988,0,0,0,0,226,45.714,93.6,0.6
11449,8/21/2021 21:21,-0.1988,0,0,0,0,226,45.172,93.8,0.6
11450,8/21/2021 21:31,-0.1988,0,0,0,0,227.4,45.534,93.9,0.6
11451,8/21/2021 21:41,-0.1988,0,0,0,0,228.8,45.669,93.3,0.6
11452,8/21/2021 21:51,-0.1988,0,0,0,0,228.8,45.217,92.9,0.6
11453,8/21/2021 22:01,-0.1988,0,0,0,0,228.8,45.217,93,0.6
11454,8/21/2021 22:11,-0.1988,0,0,0,0,230.2,45.307,92.7,0.6
11455,8/21/2021 22:21,-0.1988,0,0,0,0,233.1,45.354,91.9,0.6
11456,8/21/2021 22:31,-0.1988,0,0,0,0,233.1,44.809,92.1,0.6
11457,8/21/2021 22:41,-0.1988,0,0,0,0,233.1,44.674,92.9,0.6
11458,8/21/2021 22:51,-0.1988,0,0,0,0,233.1,44.218,93.5,0.6
11459,8/21/2021 23:01,-0.1988,0,0,0,0,233.1,44.037,94.2,0.6
11460,8/21/2021 23:11,-0.1988,0,0,0,0,233.1,43.396,94.3,0.6
11461,8/21/2021 23:21,-0.1988,0,0,0,0,233.1,43.122,94.6,0.6
11462,8/21/2021 23:31,-0.1988,0,0,0,0,290.6,43.443,94.8,0.6
11463,8/21/2021 23:41,-0.1988,0,0,0,0,304.7,43.99,95.1,0.6
11464,8/21/2021 23:51,-0.1988,0,0,0,0,304.7,44.809,95.8,0.6
11465,8/22/2021 0:01,-0.1988,0,0,0,0,255.5,45.489,95.6,0.6
11466,8/22/2021 0:11,-0.1988,0,0,0,0,261.1,45.624,95.1,0.6
11467,8/22/2021 0:21,-0.1988,0,0,0,0,268.1,45.399,94.8,0.6
11468,8/22/2021 0:31,-0.1988,0,0,0,0,242.9,45.534,94.7,0.6
11469,8/22/2021 0:41,-0.1988,0,0,0,0,251.3,45.082,94.4,0.6
11470,8/22/2021 0:51,-0.1937,0,0,0,0,249.9,44.856,93.6,0.6
11471,8/22/2021 1:01,-0.1988,0,0,0,0,259.7,45.851,90.8,0.6
11472,8/22/2021 1:11,-0.1988,0,0,0,0,242.9,45.489,87,0.6
11473,8/22/2021 1:21,-0.1988,0,0,0,0,228.8,44.445,86.6,0.6
11474,8/22/2021 1:31,-0.1988,0,0,0,0,261.1,44.764,88,0.6
11475,8/22/2021 1:41,-0.1988,0,0,0,0,322.9,44.537,87.4,0.6
11476,8/22/2021 1:51,-0.1988,0,0,0,0,324.3,43.945,88.1,0.6
11477,8/22/2021 2:01,-0.1988,0,0,0,0,324.3,42.663,89.4,0.6
11478,8/22/2021 2:11,-0.1988,0,0,0,0,324.3,42.247,91.1,0.6
11479,8/22/2021 2:21,-0.1988,0,0,0,0,324.3,41.23,91.9,0.6
11480,8/22/2021 2:31,-0.1988,0,0,0,0,324.3,41.322,93.2,0.6
11481,8/22/2021 2:41,-0.1988,0,0,0,0,324.3,41.184,93.9,0.6
11482,8/22/2021 2:51,-0.1988,0,0,0,0,322.9,41.601,94.5,0.6
11483,8/22/2021 3:01,-0.1988,0,0,0,0,321.5,41.832,95,0.6
11484,8/22/2021 3:11,-0.1988,0,0,0,0,321.5,42.708,95.1,0.6
11485,8/22/2021 3:21,-0.1988,0,0,0,0,321.5,42.247,94.8,0.6
11486,8/22/2021 3:31,-0.1988,0,0,0,0,321.5,42.341,94.9,0.6
11487,8/22/2021 3:41,-0.1988,0,0,0,0,321.5,42.616,94.8,0.6
11488,8/22/2021 3:51,-0.1988,0,0,0,0,321.5,43.122,94.3,0.6
11489,8/22/2021 4:01,-0.1988,0,0,0,0,296.2,43.716,92.6,0.6
11490,8/22/2021 4:11,-0.1988,0,0,0,0,296.2,43.534,91.7,0.6
11491,8/22/2021 4:21,-0.1988,0,0,0,0,296.2,43.443,91.6,0.6
11492,8/22/2021 4:31,-0.1988,0,0,0,0,294.8,43.075,92.1,0.6
11493,8/22/2021 4:41,-0.1988,0,0,0,0,294.8,42.847,92.4,0.6
11494,8/22/2021 4:51,-0.1988,0,0,0,0,294.8,42.57,92.6,0.6
11495,8/22/2021 5:01,-0.1988,0,0,0,0,296.2,41.97,92.9,0.6
11496,8/22/2021 5:11,-0.1988,0,0,0,0,297.6,41.832,93.6,0.6
11497,8/22/2021 5:21,-0.1988,0,0,0,0,297.6,42.017,94.2,0.6
11498,8/22/2021 5:31,-0.1988,0,0,0,0,297.6,41.648,94.4,0.6
11499,8/22/2021 5:41,-0.1988,0,0,0,0,297.6,41.601,94.5,0.6
11500,8/22/2021 5:51,-0.1988,0,0,0,0,299,41.925,94.9,0.6
11501,8/22/2021 6:01,-0.1988,0,0,0,0,299,42.57,94.8,1.9
11502,8/22/2021 6:11,-0.1988,0,0,0,0,299,41.832,94.1,5.6
11503,8/22/2021 6:21,-0.1988,0,0,0,0,299,41.74,94.1,8.1
11504,8/22/2021 6:31,-0.1988,0,0,0,0,290.6,42.064,94.3,8.1
11505,8/22/2021 6:41,-0.1988,0,0,0,0,235.9,42.57,94,14.4
11506,8/22/2021 6:51,-0.1988,0,0,0,0,235.9,41.832,93.4,10.6
11507,8/22/2021 7:01,-0.1988,0,0,0,0,235.9,41.184,93.7,16.9
11508,8/22/2021 7:11,-0.1988,0,0,0,0,235.9,41.554,94.3,29.4
11509,8/22/2021 7:21,-0.1988,0,0,0,0,235.9,42.064,94.4,31.9
11510,8/22/2021 7:31,-0.1988,0,0,0,0,241.5,43.214,94.7,75.6
11511,8/22/2021 7:41,-0.1937,0,0,0,0,285,45.399,94.2,118.1
11512,8/22/2021 7:51,-0.1937,0,0,0,0,272.4,46.391,91.8,78.1
11513,8/22/2021 8:01,-0.1937,0,0,0,0,268.1,46.751,90.7,74.4
11514,8/22/2021 8:11,-0.1937,0,0,0,0,227.4,47.871,88.7,190.6
11515,8/22/2021 8:21,-0.1937,0,0,0,0,185.3,48.895,86.6,228.1
11516,8/22/2021 8:31,-0.1937,0,0,0,0,254.1,49.649,83.4,155.6
11517,8/22/2021 8:41,-0.1937,0,0,0,0,248.5,50.002,82.5,125.6
11518,8/22/2021 8:51,-0.1937,0,0,0,0,235.9,50.223,81.5,105.6
11519,8/22/2021 9:01,-0.1937,0,0,0,0,235.9,48.227,80.3,213.1
11520,8/22/2021 9:11,-0.1937,0,0,0,0,238.7,49.604,79.4,115.6
11521,8/22/2021 9:21,-0.1937,0,0,0,0,205,48.36,77.6,100.6
11522,8/22/2021 9:31,-0.1937,0,0,0,0,230.2,48.36,78.4,213.1
11523,8/22/2021 9:41,-0.1937,0,0,0,0,181.1,49.338,77.7,85.6
11524,8/22/2021 9:51,-0.1937,0,0,0,0,200.8,48.315,77.6,155.6
11525,8/22/2021 10:01,-0.1937,0,0,0,0,209.2,48.493,78.9,101.9
11526,8/22/2021 10:11,-0.1937,0,0,0,0,209.2,48.762,80.2,194.4
11527,8/22/2021 10:21,-0.1937,0,0,0,0,209.2,50.533,80.4,255.6
11528,8/22/2021 10:31,-0.1937,0,0,0,0,209.2,51.282,78.4,229.4
11529,8/22/2021 10:41,-0.1937,0,0,0,0,209.2,52.947,76,294.4
11530,8/22/2021 10:51,-0.1937,0,0,0,0,217.6,55.602,71.8,303.1
11531,8/22/2021 11:01,-0.1937,0,0,0,0,199.4,53.384,68.7,238.1
11532,8/22/2021 11:11,-0.1937,0,0,0,0,193.7,53.82,69.5,313.1
11533,8/22/2021 11:21,-0.1937,0,0,0,0,193.7,53.078,67.2,251.9
11534,8/22/2021 11:31,-0.1937,0,0,0,0,202.2,52.554,66.7,158.1
11535,8/22/2021 11:41,-0.1937,0,0,0,0,209.2,52.947,66.5,133.1
11536,8/22/2021 11:51,-0.1937,0,0.024,0,0,237.3,44.127,71.6,40.6
11537,8/22/2021 12:01,-0.1988,0,0.039,0,0,249.9,43.075,88,164.4
11538,8/22/2021 12:11,-0.1988,0,0,0,0,290.6,44.492,90.5,261.9
11539,8/22/2021 12:21,-0.1988,0,0,0,0,280.8,44.856,90.9,173.1
11540,8/22/2021 12:31,-0.1988,0,0,0,0,294.8,44.263,90.3,149.4
11541,8/22/2021 12:41,-0.1988,0,0,0,0,273.8,44.901,90.5,164.4
11542,8/22/2021 12:51,-0.1988,0,0.008,0,0,265.3,44.719,89.8,230.6
11543,8/22/2021 13:01,-0.1988,0,0,0,0,287.8,46.931,90,893.1
11544,8/22/2021 13:11,-0.1988,0,0,0,0,306.1,46.436,88.1,176.9
11545,8/22/2021 13:21,-0.1988,0,0,0,0,273.8,48.227,85.7,140.6
11546,8/22/2021 13:31,-0.1988,0,0,0,0,268.1,46.974,84.1,189.4
11547,8/22/2021 13:41,-0.1988,0,0,0,0,266.7,46.121,84.5,124.4
11548,8/22/2021 13:51,-0.1988,0,0,0,0,324.3,45.986,87.1,89.4
11549,8/22/2021 14:01,-0.1988,0,0,0,0,294.8,44.856,89,161.9
11550,8/22/2021 14:11,-0.1988,0,0,0,0,268.1,46.166,88.8,295.6
11551,8/22/2021 14:21,-0.1988,0,0,0,0,272.4,48.493,86.8,739.4
11552,8/22/2021 14:31,-0.1988,0,0,0,0,272.4,47.334,81.9,173.1
11553,8/22/2021 14:41,-0.1988,0,0.008,0,0,263.9,45.489,83.4,318.1
11554,8/22/2021 14:51,-0.1988,0,0,0,0,285,45.714,87.6,294.4
11555,8/22/2021 15:01,-0.1988,0,0,0,0,276.6,45.082,86.3,236.9
11556,8/22/2021 15:11,-0.1988,0,0,0,0,247.1,44.809,86.1,250.6
11557,8/22/2021 15:21,-0.1988,0,0.008,0,0,251.3,49.649,82.3,293.1
11558,8/22/2021 15:31,-0.1988,0,0,0,0,251.3,50.311,75.6,728.1
11559,8/22/2021 15:41,-0.1988,0,0,0,0,241.5,49.692,72.7,105.6
11560,8/22/2021 15:51,-0.1937,0,0,0,0,241.5,51.37,72,398.1
11561,8/22/2021 16:01,-0.1937,0,0,0,0,226,51.148,69,644.4
11562,8/22/2021 16:11,-0.1937,0,0,0,0,287.8,52.686,66.6,128.1
11563,8/22/2021 16:21,-0.1937,0,0,0,0,238.7,52.86,63.6,464.4
11564,8/22/2021 16:31,-0.1937,0,0,0,0,241.5,53.602,60.4,634.4
11565,8/22/2021 16:41,-0.1937,0,0,0,0,234.5,53.645,55.4,641.9
11566,8/22/2021 16:51,-0.1937,0,0,0,0,228.8,53.69,56.4,226.9
11567,8/22/2021 17:01,-0.1937,0,0,0,0,292,52.115,63.6,506.9
11568,8/22/2021 17:11,-0.1937,0,0,0,0,285,53.035,60.2,518.1
11569,8/22/2021 17:21,-0.1937,0,0,0,0,301.8,49.294,60.8,259.4
11570,8/22/2021 17:31,-0.1937,0,0,0,0,286.4,49.073,62.8,156.9
11571,8/22/2021 17:41,-0.1937,0,0,0,0,268.1,47.691,64.4,91.9
11572,8/22/2021 17:51,-0.1937,0,0,0,0,203.6,48.45,65,155.6
11573,8/22/2021 18:01,-0.1937,0,0,0,0,233.1,46.974,64.8,104.4
11574,8/22/2021 18:11,-0.1937,0,0,0,0,248.5,46.886,62.5,284.4
11575,8/22/2021 18:21,-0.1937,0,0,0,0,255.5,47.154,61.5,76.9
11576,8/22/2021 18:31,-0.1937,0,0,0,0,308.9,46.211,62.3,54.4
11577,8/22/2021 18:41,-0.1937,0,0,0,0,304.7,45.851,63,36.9
11578,8/22/2021 18:51,-0.1937,0,0,0,0,279.4,45.354,62.9,44.4
11579,8/22/2021 19:01,-0.1937,0,0,0,0,314.5,45.307,62.3,25.6
11580,8/22/2021 19:11,-0.1988,0,0,0,0,245.7,44.445,64.3,18.1
11581,8/22/2021 19:21,-0.1988,0,0,0,0,289.2,43.9,69.7,43.1
11582,8/22/2021 19:31,-0.1937,0,0,0,0,293.4,42.984,74.2,10.6
11583,8/22/2021 19:41,-0.1988,0,0,0,0,287.8,41.97,78,8.1
11584,8/22/2021 19:51,-0.1988,0,0,0,0,286.4,40.811,80.5,4.4
11585,8/22/2021 20:01,-0.1988,0,0,0,0,310.3,39.877,82.8,1.9
11586,8/22/2021 20:11,-0.1988,0,0,0,0,352.4,39.267,84.5,0.6
11587,8/22/2021 20:21,-0.1988,0,0,0,0,297.6,38.795,86.5,0.6
11588,8/22/2021 20:31,-0.1988,0,0,0,0,346.8,38.795,86.9,0.6
11589,8/22/2021 20:41,-0.1988,0,0,0,0,280.8,39.267,85.9,0.6
11590,8/22/2021 20:51,-0.1988,0,0,0,0,235.9,39.124,83.8,0.6
11591,8/22/2021 21:01,-0.1988,0,0,0,0,280.8,38.889,83.9,0.6
11592,8/22/2021 21:11,-0.1988,0,0,0,0,285,38.889,83.7,0.6
11593,8/22/2021 21:21,-0.1988,0,0,0,0,269.6,38.842,84.1,0.6
11594,8/22/2021 21:31,-0.1988,0,0,0,0,233.1,38.464,84.6,0.6
11595,8/22/2021 21:41,-0.1988,0,0,0,0,329.9,38.226,85.5,0.6
11596,8/22/2021 21:51,-0.1988,0,0,0,0,217.6,37.989,86.4,0.6
11597,8/22/2021 22:01,-0.1988,0,0,0,0,175.5,37.751,87.1,0.6
11598,8/22/2021 22:11,-0.1988,0,0,0,0,168.5,37.656,87.4,0.6
11599,8/22/2021 22:21,-0.1988,0,0,0,0,172.7,37.465,87.9,0.6
11600,8/22/2021 22:31,-0.1988,0,0,0,0,345.4,36.217,88.1,0.6
11601,8/22/2021 22:41,-0.1988,0,0,0,0,345.4,36.41,89.4,0.6
11602,8/22/2021 22:51,-0.1988,0,0,0,0,345.4,36.651,90.2,0.6
11603,8/22/2021 23:01,-0.1988,0,0,0,0,345.4,35.879,90,0.6
11604,8/22/2021 23:11,-0.1988,0,0,0,0,226,36.554,90,0.6
11605,8/22/2021 23:21,-0.1988,0,0,0,0,242.9,36.025,89.2,0.6
11606,8/22/2021 23:31,-0.1988,0,0,0,0,210.6,35.638,89.4,0.6
11607,8/22/2021 23:41,-0.1988,0,0,0,0,210.6,36.41,89.3,0.6
11608,8/22/2021 23:51,-0.1988,0,0,0,0,200.8,37.179,88.2,0.6
11609,8/23/2021 0:01,-0.1937,0,0,0,0,183.9,37.321,87.3,0.6
11610,8/23/2021 0:11,-0.1988,0,0,0,0,182.5,37.369,87.4,0.6
11611,8/23/2021 0:21,-0.1988,0,0,0,0,182.5,37.035,87.5,0.6
11612,8/23/2021 0:31,-0.1988,0,0,0,0,182.5,35.782,87.7,0.6
11613,8/23/2021 0:41,-0.1988,0,0,0,0,182.5,34.027,88.5,0.6
11614,8/23/2021 0:51,-0.1988,0,0,0,0,182.5,33.089,89.7,0.6
11615,8/23/2021 1:01,-0.1988,0,0,0,0,182.5,33.732,90.8,0.6
11616,8/23/2021 1:11,-0.1988,0,0,0,0,182.5,34.419,91.6,0.6
11617,8/23/2021 1:21,-0.1988,0,0,0,0,182.5,34.223,91.7,0.6
11618,8/23/2021 1:31,-0.1988,0,0,0,0,182.5,34.81,91.9,0.6
11619,8/23/2021 1:41,-0.1988,0,0,0,0,182.5,35.443,92.2,0.6
11620,8/23/2021 1:51,-0.1988,0,0,0,0,196.5,35.298,91.9,0.6
11621,8/23/2021 2:01,-0.1988,0,0,0,0,272.4,35.2,91.9,0.6
11622,8/23/2021 2:11,-0.1988,0,0,0,0,272.4,34.174,91.8,0.6
11623,8/23/2021 2:21,-0.1988,0,0,0,0,272.4,33.732,92.2,0.6
11624,8/23/2021 2:31,-0.1988,0,0,0,0,272.4,34.124,92.7,0.6
11625,8/23/2021 2:41,-0.1988,0,0,0,0,272.4,33.928,92.9,0.6
11626,8/23/2021 2:51,-0.1988,0,0,0,0,272.4,33.386,93,0.6
11627,8/23/2021 3:01,-0.1988,0,0,0,0,272.4,33.732,93.3,0.6
11628,8/23/2021 3:11,-0.1988,0,0,0,0,272.4,34.075,93.7,0.6
11629,8/23/2021 3:21,-0.1988,0,0,0,0,272.4,33.534,93.7,0.6
11630,8/23/2021 3:31,-0.1988,0,0,0,0,272.4,33.039,93.8,0.6
11631,8/23/2021 3:41,-0.1988,0,0,0,0,272.4,32.592,93.9,0.6
11632,8/23/2021 3:51,-0.1988,0,0,0,0,272.4,32.443,94.2,0.6
11633,8/23/2021 4:01,-0.1988,0,0,0,0,272.4,32.491,94.4,0.6
11634,8/23/2021 4:11,-0.1937,0,0,0,0,293.4,33.633,94.6,0.6
11635,8/23/2021 4:21,-0.1988,0,0,0,0,300.4,34.272,94.9,0.6
11636,8/23/2021 4:31,-0.1937,0,0,0,0,300.4,34.761,95,0.6
11637,8/23/2021 4:41,-0.1937,0,0,0,0,300.4,35.298,95.1,0.6
11638,8/23/2021 4:51,-0.1937,0,0,0,0,300.4,35.006,95,0.6
11639,8/23/2021 5:01,-0.1937,0,0,0,0,300.4,34.516,94.9,0.6
11640,8/23/2021 5:11,-0.1937,0,0,0,0,300.4,34.565,95,0.6
11641,8/23/2021 5:21,-0.1937,0,0,0,0,300.4,34.419,94.9,0.6
11642,8/23/2021 5:31,-0.1937,0,0,0,0,300.4,34.81,95,0.6
11643,8/23/2021 5:41,-0.1937,0,0,0,0,300.4,34.957,95.1,0.6
11644,8/23/2021 5:51,-0.1937,0,0,0,0,300.4,35.2,95.1,0.6
11645,8/23/2021 6:01,-0.1937,0,0,0,0,300.4,35.541,95.1,0.6
11646,8/23/2021 6:11,-0.1937,0,0,0,0,300.4,35.782,95.2,0.6
11647,8/23/2021 6:21,-0.1937,0,0,0,0,300.4,36.072,95,1.9
11648,8/23/2021 6:31,-0.1937,0,0,0,0,300.4,36.459,94.8,4.4
11649,8/23/2021 6:41,-0.1937,0,0,0,0,300.4,36.651,94.5,21.9
11650,8/23/2021 6:51,-0.1937,0,0,0,0,300.4,36.169,94.1,14.4
11651,8/23/2021 7:01,-0.1937,0,0,0,0,300.4,35.055,93.7,19.4
11652,8/23/2021 7:11,-0.1937,0,0,0,0,300.4,34.81,93.9,28.1
11653,8/23/2021 7:21,-0.1937,0,0,0,0,294.8,35.928,94.3,48.1
11654,8/23/2021 7:31,-0.1937,0,0,0,0,189.5,36.795,93.8,43.1
11655,8/23/2021 7:41,-0.1937,0,0,0,0,355.2,37.656,92.6,63.1
11656,8/23/2021 7:51,-0.1937,0,0,0,0,329.9,38.368,91.1,129.4
11657,8/23/2021 8:01,-0.1937,0,0,0,0,279.4,39.596,89.7,120.6
11658,8/23/2021 8:11,-0.1937,0,0,0,0,241.5,39.69,88.7,93.1
11659,8/23/2021 8:21,-0.1937,0,0,0,0,275.2,39.736,88.8,76.9
11660,8/23/2021 8:31,-0.1937,0,0,0,0,259.7,39.454,88.7,75.6
11661,8/23/2021 8:41,-0.1937,0,0,0,0,217.6,39.549,89.1,61.9
11662,8/23/2021 8:51,-0.1937,0,0,0,0,195.1,39.643,89.2,129.4
11663,8/23/2021 9:01,-0.1937,0,0,0,0,346.8,40.392,88.2,143.1
11664,8/23/2021 9:11,-0.1937,0,0,0,0,234.5,40.251,87,91.9
11665,8/23/2021 9:21,-0.1988,0,0,0,0,238.7,41.184,86.8,205.6
11666,8/23/2021 9:31,-0.1937,0,0,0,0,238.7,41.74,85.7,59.4
11667,8/23/2021 9:41,-0.1937,0,0,0,0,252.7,40.532,85.4,154.4
11668,8/23/2021 9:51,-0.1988,0,0,0,0,283.6,41.463,85.1,88.1
11669,8/23/2021 10:01,-0.1937,0,0,0,0,251.3,40.438,84.6,113.1
11670,8/23/2021 10:11,-0.1988,0,0,0,0,335.5,40.579,85.4,39.4
11671,8/23/2021 10:21,-0.1937,0,0,0,0,299,40.111,85.8,55.6
11672,8/23/2021 10:31,-0.1937,0,0,0,0,304.7,40.438,86.4,148.1
11673,8/23/2021 10:41,-0.1937,0,0,0,0,263.9,41.97,85.3,311.9
11674,8/23/2021 10:51,-0.1937,0,0,0,0,247.1,41.787,83.1,104.4
11675,8/23/2021 11:01,-0.1988,0,0,0,0,303.2,40.951,83.6,270.6
11676,8/23/2021 11:11,-0.1988,0,0,0,0,254.1,42.064,84.5,111.9
11677,8/23/2021 11:21,-0.1937,0,0,0,0,233.1,40.998,83.2,210.6
11678,8/23/2021 11:31,-0.1937,0,0,0,0,233.1,44.719,82.1,539.4
11679,8/23/2021 11:41,-0.1937,0,0,0,0,283.6,43.671,78.7,155.6
11680,8/23/2021 11:51,-0.1937,0,0,0,0,294.8,41.925,80.3,71.9
11681,8/23/2021 12:01,-0.1988,0,0,0,0,314.5,41.137,81.6,104.4
11682,8/23/2021 12:11,-0.1988,0,0,0,0,256.9,42.341,82.1,225.6
11683,8/23/2021 12:21,-0.1937,0,0,0,0,278,42.939,80.4,226.9
11684,8/23/2021 12:31,-0.1937,0,0,0,0,262.5,44.537,78.2,968.1
11685,8/23/2021 12:41,-0.1937,0,0,0,0,223.2,49.825,71,220.6
11686,8/23/2021 12:51,-0.1937,0,0,0,0,280.8,45.714,69,185.6
11687,8/23/2021 13:01,-0.1937,0,0,0,0,231.6,44.627,72.2,201.9
11688,8/23/2021 13:11,-0.1937,0,0,0,0,209.2,44.037,73.1,69.4
11689,8/23/2021 13:21,-0.1937,0,0,0,0,238.7,43.716,74.8,175.6
11690,8/23/2021 13:31,-0.1937,0,0,0,0,280.8,51.37,73.2,1054.4
11691,8/23/2021 13:41,-0.1937,0,0,0,0,238.7,50.886,64.7,189.4
11692,8/23/2021 13:51,-0.1937,0,0,0,0,231.6,45.534,65.1,106.9
11693,8/23/2021 14:01,-0.1937,0,0,0,0,289.2,45.036,69,255.6
11694,8/23/2021 14:11,-0.1937,0,0,0,0,213.4,45.534,68.6,283.1
11695,8/23/2021 14:21,-0.1937,0,0,0,0,224.6,46.974,69.6,403.1
11696,8/23/2021 14:31,-0.1937,0,0,0,0,289.2,45.444,70.2,161.9
11697,8/23/2021 14:41,-0.1937,0,0,0,0,324.3,44.764,72.7,173.1
11698,8/23/2021 14:51,-0.1937,0,0,0,0,252.7,47.377,72.3,129.4
